id,name,status,smiles
DB00284,Acarbose,"approved,investigational",C[C@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@H](O[C@H]([C@H](O)CO)[C@H](O)[C@@H](O)C=O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1N[C@H]1C=C(CO)[C@@H](O)[C@H](O)[C@H]1O
DB00285,Venlafaxine,approved,COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1
DB00287,Travoprost,approved,CC(C)OC(=O)CCC/C=C\C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1/C=C/[C@@H](O)COc1cccc(C(F)(F)F)c1
DB00288,Amcinonide,approved,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C
DB00289,Atomoxetine,approved,CNCC[C@@H](Oc1ccccc1C)c1ccccc1
DB00290,Bleomycin,"approved,investigational",Cc1c(N)nc([C@H](CC(N)=O)NC[C@H](N)C(N)=O)nc1C(=O)N[C@H](C(=O)N[C@H](C)[C@@H](O)[C@H](C)C(=O)N[C@H](C(=O)NCCc1nc(-c2nc(C(=O)NCCC[S+](C)C)cs2)cs1)[C@@H](C)O)[C@@H](OC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(OC(N)=O)C1O)c1c[nH]cn1
DB00291,Chlorambucil,approved,O=C(O)CCCc1ccc(N(CCCl)CCCl)cc1
DB00292,Etomidate,approved,CCOC(=O)c1cncn1[C@H](C)c1ccccc1
DB00293,Raltitrexed,"approved,investigational",Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1
DB00294,Etonogestrel,"approved,investigational",C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC
DB00295,Morphine,"approved,investigational",CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5
DB00296,Ropivacaine,approved,CCCN1CCCC[C@H]1C(=O)Nc1c(C)cccc1C
DB00297,Bupivacaine,"approved,investigational",CCCCN1CCCCC1C(=O)Nc1c(C)cccc1C
DB00298,Dapiprazole,approved,Cc1ccccc1N1CCN(CCc2nnc3n2CCCC3)CC1
DB00299,Penciclovir,approved,Nc1nc(=O)c2ncn(CCC(CO)CO)c2[nH]1
DB00300,Tenofovir disoproxil,"approved,investigational",CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C
DB00301,Flucloxacillin,"approved,investigational",Cc1onc(-c2c(F)cccc2Cl)c1C(=O)N[C@@H]1C(=O)N2[C@@H](C(=O)O)C(C)(C)S[C@H]12
DB00302,Tranexamic acid,approved,NC[C@H]1CC[C@H](C(=O)O)CC1
DB00303,Ertapenem,"approved,investigational",C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12
DB00304,Desogestrel,approved,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC
DB00305,Mitomycin,approved,CO[C@@]12[C@H](COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1C[C@@H]1N[C@@H]12
DB00306,Talbutal,"approved,illicit",C=CCC1(C(C)CC)C(=O)NC(=O)NC1=O
DB00307,Bexarotene,"approved,investigational",C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C
DB00308,Ibutilide,approved,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1
DB00309,Vindesine,"approved,investigational",CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(N)=O)[C@H](O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
DB00310,Chlorthalidone,approved,NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl
DB00311,Ethoxzolamide,withdrawn,CCOc1ccc2nc(S(N)(=O)=O)sc2c1
DB00312,Pentobarbital,"approved,investigational,vet_approved",CCCC(C)C1(CC)C(=O)NC(=O)NC1=O
DB00313,Valproic acid,"approved,investigational",CCCC(CCC)C(=O)O
DB00314,Capreomycin,approved,NCCC[C@H](N)CC(=O)NC[C@@H]1NC(=O)[C@H](CO)NC(=O)[C@@H](N)CNC(=O)[C@H]([C@H]2CCN=C(N)N2)NC(=O)/C(=C\NC(N)=O)NC1=O
DB00315,Zolmitriptan,"approved,investigational",CN(C)CCc1c[nH]c2ccc(C[C@H]3COC(=O)N3)cc12
DB00316,Acetaminophen,approved,CC(=O)Nc1ccc(O)cc1
DB00317,Gefitinib,"approved,investigational",COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCOCC1
DB00318,Codeine,"approved,illicit",COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@]314
DB00319,Piperacillin,approved,CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3[C@@H](C(=O)O)C(C)(C)S[C@H]23)c2ccccc2)C(=O)C1=O
DB00320,Dihydroergotamine,"approved,investigational",CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21
DB00321,Amitriptyline,approved,CN(C)CCC=C1c2ccccc2CCc2ccccc21
DB00322,Floxuridine,approved,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1F
DB00323,Tolcapone,"approved,withdrawn",Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1
DB00324,Fluorometholone,"approved,investigational",CC(=O)[C@@]1(O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
DB00325,Nitroprusside,"approved,investigational",N#C[Fe-2](C#N)(C#N)(C#N)(C#N)N=O
DB00326,Calcium glucoheptonate,approved,O=C(O)C(O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
DB00327,Hydromorphone,"approved,illicit",CN1CC[C@]23c4c5ccc(O)c4O[C@H]2C(=O)CC[C@H]3[C@H]1C5
DB00328,Indomethacin,"approved,investigational",COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1
DB00330,Ethambutol,approved,CC[C@@H](CO)NCCN[C@@H](CC)CO
DB00331,Metformin,approved,CN(C)C(=N)NC(=N)N
DB00332,Ipratropium,"approved,experimental",CC(C)[N+]1(C)[C@H]2CC[C@@H]1C[C@H](OC(=O)C(CO)c1ccccc1)C2
DB00333,Methadone,approved,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c1ccccc1
DB00334,Olanzapine,"approved,investigational",Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1
DB00335,Atenolol,approved,CC(C)NCC(O)COc1ccc(CC(N)=O)cc1
DB00336,Nitrofural,"approved,investigational,vet_approved",NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1
DB00337,Pimecrolimus,"approved,investigational",CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@H](Cl)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
DB00338,Omeprazole,"approved,investigational,vet_approved",COc1ccc2nc([S+]([O-])Cc3ncc(C)c(OC)c3C)[nH]c2c1
DB00339,Pyrazinamide,"approved,investigational",NC(=O)c1cnccn1
DB00340,Metixene,approved,CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1
DB00341,Cetirizine,approved,O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1
DB00342,Terfenadine,"approved,withdrawn",CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
DB00343,Diltiazem,"approved,investigational",COc1ccc([C@@H]2Sc3ccccc3N(CCN(C)C)C(=O)[C@@H]2OC(C)=O)cc1
DB00344,Protriptyline,approved,CNCCCC1c2ccccc2C=Cc2ccccc21
DB00345,Aminohippuric acid,"approved,investigational",Nc1ccc(C(=O)NCC(=O)O)cc1
DB00346,Alfuzosin,"approved,investigational",COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC
DB00347,Trimethadione,approved,CN1C(=O)OC(C)(C)C1=O
DB00348,Nitisinone,"approved,investigational",O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-]
DB00349,Clobazam,"approved,illicit",CN1C(=O)CC(=O)N(c2ccccc2)c2cc(Cl)ccc21
DB00350,Minoxidil,"approved,investigational",Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]
DB00351,Megestrol acetate,"approved,investigational,vet_approved",CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
DB00352,Tioguanine,approved,Nc1nc(=S)c2[nH]cnc2[nH]1
DB00353,Methylergometrine,approved,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
DB00354,Buclizine,approved,CC(C)(C)c1ccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)cc1
DB00355,Aztreonam,approved,C[C@H]1[C@H](NC(=O)/C(=N\OC(C)(C)C(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O
DB00356,Chlorzoxazone,approved,O=c1[nH]c2cc(Cl)ccc2o1
DB00357,Aminoglutethimide,"approved,investigational",CCC1(c2ccc(N)cc2)CCC(=O)NC1=O
DB00358,Mefloquine,"approved,investigational",OC(c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)C1CCCCN1
DB00359,Sulfadiazine,"approved,investigational,vet_approved",Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1
DB00360,Sapropterin,"approved,investigational",C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1
DB00361,Vinorelbine,"approved,investigational",CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
DB00362,Anidulafungin,"approved,investigational",CCCCCOc1ccc(-c2ccc(-c3ccc(C(=O)N[C@H]4C[C@@H](O)[C@@H](O)NC(=O)[C@@H]5[C@@H](O)[C@@H](C)CN5C(=O)[C@H]([C@@H](C)O)NC(=O)[C@H]([C@H](O)[C@@H](O)c5ccc(O)cc5)NC(=O)[C@@H]5C[C@@H](O)CN5C(=O)[C@H]([C@@H](C)O)NC4=O)cc3)cc2)cc1
DB00363,Clozapine,approved,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1
DB00364,Sucralfate,approved,O=S(=O)(OC[C@H]1O[C@H](O[C@]2(COS(=O)(=O)O[Al](O)O)O[C@H](COS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]2OS(=O)(=O)O[Al](O)O)[C@H](OS(=O)(=O)O[Al](O)O)[C@@H](OS(=O)(=O)O[Al](O)O)[C@@H]1OS(=O)(=O)O[Al](O)O)O[Al](O)O
DB00365,Grepafloxacin,"approved,investigational,withdrawn",Cc1c(F)c(N2CCNC(C)C2)cc2c1c(=O)c(C(=O)O)cn2C1CC1
DB00366,Doxylamine,"approved,vet_approved",CN(C)CCOC(C)(c1ccccc1)c1ccccn1
DB00367,Levonorgestrel,"approved,investigational",C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
DB00368,Norepinephrine,approved,NC[C@H](O)c1ccc(O)c(O)c1
DB00369,Cidofovir,approved,Nc1ccn(C[C@@H](CO)OCP(=O)(O)O)c(=O)n1
DB00370,Mirtazapine,approved,CN1CCN2c3ncccc3Cc3ccccc3C2C1
DB00371,Meprobamate,"approved,illicit",CCCC(C)(COC(N)=O)COC(N)=O
DB00372,Thiethylperazine,"approved,withdrawn",CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2
DB00373,Timolol,approved,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1
DB00374,Treprostinil,"approved,investigational",CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O
DB00376,Trihexyphenidyl,approved,OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1
DB00377,Palonosetron,"approved,investigational",O=C1c2cccc3c2[C@H](CCC3)CN1[C@@H]1CN2CCC1CC2
DB00378,Dydrogesterone,"approved,investigational,withdrawn",CC(=O)[C@H]1CC[C@H]2[C@@H]3C=CC4=CC(=O)CC[C@@]4(C)[C@@H]3CC[C@]12C
DB00379,Mexiletine,"approved,investigational",Cc1cccc(C)c1OCC(C)N
DB00380,Dexrazoxane,"approved,withdrawn",C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1
DB00381,Amlodipine,approved,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl
DB00382,Tacrine,"approved,investigational,withdrawn",Nc1c2c(nc3ccccc13)CCCC2
DB00383,Oxyphencyclimine,approved,CN1CCCN=C1COC(=O)C(O)(c1ccccc1)C1CCCCC1
DB00384,Triamterene,approved,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1
DB00385,Valrubicin,approved,CCCCC(=O)OCC(=O)[C@]1(O)Cc2c(O)c3c(c(O)c2[C@@H](O[C@H]2C[C@H](NC(=O)C(F)(F)F)[C@H](O)[C@H](C)O2)C1)C(=O)c1c(OC)cccc1C3=O
DB00387,Procyclidine,approved,OC(CCN1CCCC1)(c1ccccc1)C1CCCCC1
DB00388,Phenylephrine,approved,CNC[C@H](O)c1cccc(O)c1
DB00389,Carbimazole,"approved,investigational",CCOC(=O)n1ccn(C)c1=S
DB00390,Digoxin,approved,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@]5(C)[C@H]6C[C@@H](O)[C@]7(C)[C@@H](C8=CC(=O)OC8)CC[C@]7(O)[C@@H]6CC[C@@H]5C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O
DB00391,Sulpiride,"approved,investigational",CCN1CCCC1CNC(=O)c1cc(S(N)(=O)=O)ccc1OC
DB00392,Profenamine,approved,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21
DB00393,Nimodipine,"approved,investigational",COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
DB00394,Beclomethasone dipropionate,"approved,investigational",CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@@]21C
DB00395,Carisoprodol,approved,CCCC(C)(COC(N)=O)COC(=O)NC(C)C
DB00396,Progesterone,"approved,vet_approved",CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
DB00397,Phenylpropanolamine,"approved,vet_approved,withdrawn",C[C@H](N)[C@H](O)c1ccccc1
DB00398,Sorafenib,"approved,investigational",CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
DB00399,Zoledronic acid,approved,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O
DB00400,Griseofulvin,"approved,investigational,vet_approved",COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O
DB00401,Nisoldipine,approved,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)C1c1ccccc1[N+](=O)[O-]
DB00402,Eszopiclone,"approved,investigational",CN1CCN(C(=O)O[C@H]2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1
DB00403,Ceruletide,approved,CSCC[C@H](NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCC(=O)N1)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O
DB00404,Alprazolam,"approved,illicit,investigational",Cc1nnc2n1-c1ccc(Cl)cc1C(c1ccccc1)=NC2
DB00405,Dexbrompheniramine,approved,CN(C)CC[C@@H](c1ccc(Br)cc1)c1ccccn1
DB00406,Gentian violet cation,approved,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(C)C)cc2)cc1
DB00408,Loxapine,approved,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1
DB00409,Remoxipride,"approved,withdrawn",CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC
DB00410,Mupirocin,"approved,investigational,vet_approved",C/C(=C\C(=O)OCCCCCCCCC(=O)O)C[C@@H]1OC[C@H](C[C@@H]2O[C@H]2[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]1O
DB00411,Carbamoylcholine,approved,C[N+](C)(C)CCOC(N)=O
DB00412,Rosiglitazone,"approved,investigational",CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1
DB00413,Pramipexole,"approved,investigational",CCCN[C@H]1CCc2nc(N)sc2C1
DB00414,Acetohexamide,"approved,investigational,withdrawn",CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1
DB00415,Ampicillin,"approved,vet_approved",CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)c3ccccc3)C(=O)N2[C@H]1C(=O)O
DB00416,Metocurine iodide,"approved,withdrawn",COc1ccc2cc1Oc1cc3c(cc1OC)CC[N+](C)(C)[C@H]3Cc1ccc(cc1)Oc1c(OC)c(OC)cc3c1[C@@H](C2)[N+](C)(C)CC3
DB00417,Phenoxymethylpenicillin,"approved,vet_approved",CC1(C)S[C@@H]2[C@H](NC(=O)COc3ccccc3)C(=O)N2[C@H]1C(=O)O
DB00418,Secobarbital,"approved,vet_approved",C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O
DB00419,Miglustat,approved,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO
DB00420,Promazine,"approved,vet_approved",CN(C)CCCN1c2ccccc2Sc2ccccc21
DB00421,Spironolactone,approved,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21
DB00422,Methylphenidate,"approved,investigational",COC(=O)C(c1ccccc1)C1CCCCN1
DB00423,Methocarbamol,"approved,vet_approved",COc1ccccc1OCC(O)COC(N)=O
DB00424,Hyoscyamine,approved,CN1[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2
DB00425,Zolpidem,approved,Cc1ccc(-c2nc3ccc(C)cn3c2CC(=O)N(C)C)cc1
DB00426,Famciclovir,"approved,investigational",CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O
DB00427,Triprolidine,approved,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1
DB00428,Streptozocin,"approved,investigational",CN(N=O)C(=O)N[C@H]1[C@@H](O)O[C@H](CO)[C@@H](O)[C@@H]1O
DB00429,Carboprost tromethamine,approved,CCCCC[C@](C)(O)/C=C/[C@H]1[C@@H](O)C[C@H](O)[C@@H]1C/C=C\CCCC(=O)O
DB00430,Cefpiramide,approved,Cc1cc(O)c(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)cn1
DB00431,Lindane,"approved,withdrawn",Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl
DB00432,Trifluridine,"approved,investigational",O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1C(F)(F)F
DB00433,Prochlorperazine,"approved,vet_approved",CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1
DB00434,Cyproheptadine,approved,CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1
DB00435,Nitric Oxide,approved,[N]=O
DB00436,Bendroflumethiazide,approved,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O
DB00437,Allopurinol,approved,Oc1ncnc2[nH]ncc12
DB00438,Ceftazidime,approved,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O
DB00439,Cerivastatin,"approved,withdrawn",COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1
DB00440,Trimethoprim,"approved,vet_approved",COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC
DB00441,Gemcitabine,approved,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
DB00442,Entecavir,"approved,investigational",C=C1[C@@H](n2cnc3c(=O)nc(N)[nH]c32)C[C@H](O)[C@H]1CO
DB00443,Betamethasone,"approved,vet_approved",C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO
DB00444,Teniposide,approved,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](c6cccs6)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
DB00445,Epirubicin,approved,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1
DB00446,Chloramphenicol,"approved,vet_approved",O=C(N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl
DB00447,Loracarbef,"approved,investigational,withdrawn",N[C@@H](C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(Cl)CC[C@H]12)c1ccccc1
DB00448,Lansoprazole,"approved,investigational",Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1
DB00449,Dipivefrin,approved,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1
DB00450,Droperidol,"approved,vet_approved",O=C(CCCN1CC=C(n2c(=O)[nH]c3ccccc32)CC1)c1ccc(F)cc1
DB00451,Levothyroxine,approved,N[C@@H](Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)O
DB00452,Framycetin,approved,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
DB00453,Clomocycline,experimental,CN(C)[C@@H]1C(O)=C(C(=O)NCO)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)ccc(Cl)c4[C@@](C)(O)[C@H]3C[C@@H]12
DB00454,Meperidine,approved,CCOC(=O)C1(c2ccccc2)CCN(C)CC1
DB00455,Loratadine,"approved,investigational",CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1
DB00456,Cefalotin,"approved,investigational,vet_approved",CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3cccs3)[C@H]2SC1
DB00457,Prazosin,approved,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC
DB00458,Imipramine,approved,CN(C)CCCN1c2ccccc2CCc2ccccc21
DB00459,Acitretin,approved,COc1cc(C)c(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)c(C)c1C
DB00460,Verteporfin,"approved,investigational",C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC
DB00461,Nabumetone,approved,COc1ccc2cc(CCC(C)=O)ccc2c1
DB00462,Methscopolamine bromide,approved,C[N+]1(C)[C@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1C1OC12
DB00463,Metharbital,withdrawn,CCC1(CC)C(=O)NC(=O)N(C)C1=O
DB00464,Sodium tetradecyl sulfate,"approved,investigational",CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)[O-]
DB00465,Ketorolac,approved,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O
DB00466,Picrotoxin,experimental,CC(C)(O)[C@@H]1C2OC(=O)C1[C@]1(O)C[C@H]3O[C@]34C(=O)O[C@H]2[C@@]41C
DB00467,Enoxacin,"approved,investigational",CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNCC3)nc21
DB00468,Quinine,approved,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12
DB00469,Tenoxicam,approved,CN1C(C(=O)Nc2ccccn2)=C(O)c2sccc2S1(=O)=O
DB00470,Dronabinol,"approved,illicit",CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21
DB00471,Montelukast,approved,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1
DB00472,Fluoxetine,"approved,vet_approved",CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
DB00473,Hexylcaine,"approved,withdrawn",CC(CNC1CCCCC1)OC(=O)c1ccccc1
DB00474,Methohexital,approved,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O
DB00475,Chlordiazepoxide,"approved,illicit,investigational",CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1
DB00476,Duloxetine,approved,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1
DB00477,Chlorpromazine,"approved,investigational,vet_approved",CN(C)CCCN1c2ccccc2Sc2ccc(Cl)cc21
DB00478,Rimantadine,"approved,investigational",CC(N)C12CC3CC(CC(C3)C1)C2
DB00479,Amikacin,"approved,investigational,vet_approved",NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O
DB00480,Lenalidomide,approved,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O
